League Name,Date,Home Team,Home Score,Away Score,Away Team
Trendyol Süper Lig,05.10.2003 19:00,GAZİANTEPSPOR,2,0,ÇAYKUR RİZESPOR
Trendyol Süper Lig,05.10.2003 19:00,TRABZONSPOR,3,0,MKE ANKARAGÜCÜ
Trendyol Süper Lig,05.10.2003 19:00,DİYARBAKIRSPOR,2,2,SAMSUNSPOR
Trendyol Süper Lig,01.10.2004 20:00,B.B. ANKARASPOR,0,2,GALATASARAY
Trendyol Süper Lig,02.10.2004 17:00,ÇAYKUR RİZESPOR,0,1,MALATYASPOR
Trendyol Süper Lig,02.10.2004 19:00,DİYARBAKIRSPOR,1,0,SAKARYASPOR A.Ş.
Trendyol Süper Lig,02.10.2004 19:00,MKE ANKARAGÜCÜ,2,1,GAZİANTEPSPOR
Trendyol Süper Lig,02.10.2004 19:00,FENERBAHÇE,2,0,DENİZLİSPOR
Trendyol Süper Lig,03.10.2004 15:00,İSTANBULSPOR A.Ş.,2,0,KAYSERİSPOR
Trendyol Süper Lig,03.10.2004 19:00,KONYASPOR,3,2,GENÇLERBİRLİĞİ
Trendyol Süper Lig,03.10.2004 19:00,TRABZONSPOR,1,0,BEŞİKTAŞ A.Ş.
Trendyol Süper Lig,03.10.2004 19:00,SAMSUNSPOR,3,0,A.SEBATSPOR
Trendyol Süper Lig,30.09.2005 20:00,GAZİANTEPSPOR,1,1,GENÇLERBİRLİĞİ
Trendyol Süper Lig,01.10.2005 15:00,SİVASSPOR,1,0,DENİZLİSPOR
Trendyol Süper Lig,01.10.2005 20:00,KONYASPOR,2,4,FENERBAHÇE
Trendyol Süper Lig,01.10.2005 20:00,VESTEL MANİSASPOR,0,2,KAYSERİ ERCİYESSPOR
Trendyol Süper Lig,02.10.2005 18:30,BEŞİKTAŞ A.Ş.,3,2,SAMSUNSPOR
Trendyol Süper Lig,02.10.2005 20:00,MKE ANKARAGÜCÜ,1,0,ÇAYKUR RİZESPOR
Trendyol Süper Lig,02.10.2005 20:00,KAYSERİSPOR,2,1,ANKARASPOR A.Ş.
Trendyol Süper Lig,02.10.2005 20:00,MALATYASPOR,1,2,DİYARBAKIRSPOR
Trendyol Süper Lig,02.10.2005 21:00,GALATASARAY A.Ş.,4,1,TRABZONSPOR A.Ş.
Trendyol Süper Lig,30.09.2006 16:00,GENÇLERBİRLİĞİ,3,1,DENİZLİSPOR
Trendyol Süper Lig,30.09.2006 16:00,SİVASSPOR,0,2,ANKARASPOR A.Ş.
Trendyol Süper Lig,30.09.2006 16:00,ÇAYKUR RİZESPOR,2,0,GAZİANTEPSPOR
Trendyol Süper Lig,30.09.2006 20:30,GALATASARAY A.Ş.,3,3,KONYASPOR
Trendyol Süper Lig,01.10.2006 16:00,SAKARYASPOR A.Ş.,0,1,VESTEL MANİSASPOR
Trendyol Süper Lig,01.10.2006 16:00,KAYSERİ ERCİYESSPOR,1,1,BEŞİKTAŞ A.Ş.
Trendyol Süper Lig,01.10.2006 16:00,ANTALYASPOR A.Ş.,1,0,KAYSERİSPOR
Trendyol Süper Lig,01.10.2006 20:30,FENERBAHÇE,0,1,BURSASPOR
Trendyol Süper Lig,02.10.2006 20:30,MKE ANKARAGÜCÜ,2,2,TRABZONSPOR A.Ş.
Trendyol Süper Lig,24.10.2008 20:00,BEŞİKTAŞ A.Ş.,1,1,SİVASSPOR
Trendyol Süper Lig,25.10.2008 14:00,DENİZLİSPOR,2,2,GENÇLERBİRLİĞİ
Trendyol Süper Lig,25.10.2008 14:00,ANKARASPOR A.Ş.,4,0,KOCAELİSPOR
Trendyol Süper Lig,25.10.2008 19:00,FENERBAHÇE,5,2,BURSASPOR
Trendyol Süper Lig,26.10.2008 14:00,ANTALYASPOR A.Ş.,1,1,HACETTEPE SPOR
Trendyol Süper Lig,26.10.2008 14:00,MKE ANKARAGÜCÜ,1,3,KAYSERİSPOR
Trendyol Süper Lig,26.10.2008 14:00,KONYASPOR,1,2,BÜYÜKŞEHİR BLD.SPOR
Trendyol Süper Lig,26.10.2008 16:00,TRABZONSPOR A.Ş.,1,1,GAZİANTEPSPOR
Trendyol Süper Lig,26.10.2008 19:00,ESKİŞEHİRSPOR,4,2,GALATASARAY A.Ş.
Trendyol Süper Lig,02.10.2009 20:00,TRABZONSPOR A.Ş.,0,0,GAZİANTEPSPOR
Trendyol Süper Lig,03.10.2009 15:00,DİYARBAKIRSPOR,1,3,BÜYÜKŞEHİR BLD.SPOR
Trendyol Süper Lig,03.10.2009 17:00,MANİSASPOR,0,2,BURSASPOR
Trendyol Süper Lig,03.10.2009 20:00,BEŞİKTAŞ A.Ş.,1,0,DENİZLİSPOR
Trendyol Süper Lig,04.10.2009,KASIMPAŞA,3,0,ANKARASPOR A.Ş.
Trendyol Süper Lig,04.10.2009 15:00,ESKİŞEHİRSPOR,0,1,KAYSERİSPOR
Trendyol Süper Lig,04.10.2009 15:00,SİVASSPOR,2,0,ANTALYASPOR A.Ş.
Trendyol Süper Lig,04.10.2009 16:00,MKE ANKARAGÜCÜ,3,0,GALATASARAY A.Ş.
Trendyol Süper Lig,04.10.2009 20:00,FENERBAHÇE,3,0,GENÇLERBİRLİĞİ
Trendyol Süper Lig,15.10.2010 20:00,BURSASPOR,2,2,KARDEMİR D.Ç. KARABÜKSPOR
Trendyol Süper Lig,16.10.2010 15:30,ESKİŞEHİRSPOR,1,0,BÜYÜKŞEHİR BLD.SPOR
Trendyol Süper Lig,16.10.2010 17:30,GAZİANTEPSPOR,2,0,BUCASPOR
Trendyol Süper Lig,16.10.2010 19:00,BEŞİKTAŞ A.Ş.,2,3,MANİSASPOR
Trendyol Süper Lig,17.10.2010 15:30,KASIMPAŞA,0,7,TRABZONSPOR A.Ş.
Trendyol Süper Lig,17.10.2010 15:30,GENÇLERBİRLİĞİ,2,3,MEDİCAL PARK ANTALYASPOR
Trendyol Süper Lig,17.10.2010 17:30,KAYSERİSPOR,4,1,SİVASSPOR
Trendyol Süper Lig,17.10.2010 19:00,GALATASARAY A.Ş.,2,4,MKE ANKARAGÜCÜ
Trendyol Süper Lig,18.10.2010 20:00,KONYASPOR,1,4,FENERBAHÇE
Trendyol Süper Lig,18.10.2002 20:00,FENERBAHÇE,1,1,ADANASPOR A.Ş.
Trendyol Süper Lig,19.10.2002 14:00,MALATYASPOR,5,4,GENÇLERBİRLİĞİ
Trendyol Süper Lig,19.10.2002 19:00,GAZİANTEPSPOR,4,2,SAMSUNSPOR
Trendyol Süper Lig,19.10.2002 19:00,GÖZTEPE A.Ş.,1,1,İSTANBULSPOR A.Ş.
Trendyol Süper Lig,19.10.2002 19:00,GALATASARAY,1,0,DİYARBAKIRSPOR
Trendyol Süper Lig,20.10.2002 14:00,ELAZIĞSPOR,2,0,ALTAY
Trendyol Süper Lig,20.10.2002 19:00,TRABZONSPOR,2,0,KOCAELİSPOR
Trendyol Süper Lig,20.10.2002 19:00,DENİZLİSPOR,1,2,BEŞİKTAŞ A.Ş.
Trendyol Süper Lig,20.10.2002 19:00,MKE ANKARAGÜCÜ,4,0,BURSASPOR
Trendyol Süper Lig,19.10.2001 20:00,DİYARBAKIRSPOR,2,1,MKE ANKARAGÜCÜ
Trendyol Süper Lig,20.10.2001 15:30,İSTANBULSPOR A.Ş.,0,1,SAMSUNSPOR
Trendyol Süper Lig,20.10.2001 19:00,TRABZONSPOR,2,0,YİMPAŞ YOZGATSPOR A.Ş.
Trendyol Süper Lig,20.10.2001 19:00,FENERBAHÇE,3,2,ANTALYASPOR A.Ş.
Trendyol Süper Lig,20.10.2001 19:00,GAZİANTEPSPOR,1,0,MALATYASPOR
Trendyol Süper Lig,21.10.2001 15:30,GÖZTEPE A.Ş.,1,1,DENİZLİSPOR
Trendyol Süper Lig,21.10.2001 19:00,GENÇLERBİRLİĞİ,2,2,ÇAYKUR RİZESPOR
Trendyol Süper Lig,21.10.2001 19:00,BEŞİKTAŞ,2,2,GALATASARAY
Trendyol Süper Lig,21.10.2001 19:00,BURSASPOR,2,1,KOCAELİSPOR
Trendyol Süper Lig,19.10.2000 20:00,ANTALYASPOR A.Ş.,2,2,GAZİANTEPSPOR
Trendyol Süper Lig,20.10.2000 20:00,ADANASPOR A.Ş.,1,1,FENERBAHÇE
Trendyol Süper Lig,21.10.2000 14:00,SİİRT JETPA SPOR,1,1,ERZURUMSPOR
Trendyol Süper Lig,21.10.2000 15:00,GENÇLERBİRLİĞİ,0,1,BURSASPOR
Trendyol Süper Lig,21.10.2000 15:00,YİMPAŞ YOZGATSPOR,1,1,TRABZONSPOR
Trendyol Süper Lig,21.10.2000 15:30,İSTANBULSPOR A.Ş.,0,0,SAMSUNSPOR
Trendyol Süper Lig,21.10.2000 15:30,DENİZLİSPOR,2,1,KOCAELİSPOR
Trendyol Süper Lig,21.10.2000 19:00,BEŞİKTAŞ,3,1,GALATASARAY
Trendyol Süper Lig,21.10.2000 19:00,ÇAYKUR RİZESPOR,1,1,MKE ANKARAGÜCÜ
Trendyol Süper Lig,17.10.2003 20:00,ÇAYKUR RİZESPOR,0,1,GALATASARAY
Trendyol Süper Lig,18.10.2003 19:00,BEŞİKTAŞ A.Ş.,1,0,DİYARBAKIRSPOR
Trendyol Süper Lig,18.10.2003 19:00,ADANASPOR A.Ş.,1,1,KONYASPOR
Trendyol Süper Lig,18.10.2003 19:00,MKE ANKARAGÜCÜ,1,0,ELAZIĞSPOR
Trendyol Süper Lig,19.10.2003 15:00,A.SEBATSPOR,0,3,GENÇLERBİRLİĞİ
Trendyol Süper Lig,19.10.2003 19:00,MALATYASPOR,2,1,İSTANBULSPOR A.Ş.
Trendyol Süper Lig,19.10.2003 19:00,SAMSUNSPOR,1,2,GAZİANTEPSPOR
Trendyol Süper Lig,19.10.2003 19:00,DENİZLİSPOR,0,1,TRABZONSPOR
Trendyol Süper Lig,19.10.2003 19:00,BURSASPOR,2,2,FENERBAHÇE
Trendyol Süper Lig,16.10.2004 19:00,GENÇLERBİRLİĞİ,2,1,ÇAYKUR RİZESPOR
Trendyol Süper Lig,16.10.2004 19:15,GAZİANTEPSPOR,0,1,FENERBAHÇE
Trendyol Süper Lig,16.10.2004 20:00,SAKARYASPOR A.Ş.,1,0,MKE ANKARAGÜCÜ
Trendyol Süper Lig,16.10.2004 21:15,BEŞİKTAŞ A.Ş.,4,0,DİYARBAKIRSPOR
Trendyol Süper Lig,17.10.2004 15:00,A.SEBATSPOR,2,2,İSTANBULSPOR A.Ş.
Trendyol Süper Lig,17.10.2004 19:00,MALATYASPOR,1,2,SAMSUNSPOR
Trendyol Süper Lig,17.10.2004 19:00,B.B. ANKARASPOR,1,1,TRABZONSPOR
Trendyol Süper Lig,17.10.2004 20:00,DENİZLİSPOR,2,1,KONYASPOR
Trendyol Süper Lig,17.10.2004 20:00,GALATASARAY,5,1,KAYSERİSPOR
Trendyol Süper Lig,15.10.2005 14:00,KAYSERİ ERCİYESSPOR,1,2,GALATASARAY A.Ş.
Trendyol Süper Lig,15.10.2005 20:00,DİYARBAKIRSPOR,1,2,GAZİANTEPSPOR
Trendyol Süper Lig,15.10.2005 20:00,ANKARASPOR A.Ş.,0,0,KONYASPOR
Trendyol Süper Lig,15.10.2005 20:00,FENERBAHÇE,2,1,MKE ANKARAGÜCÜ
Trendyol Süper Lig,16.10.2005 15:00,DENİZLİSPOR,1,1,VESTEL MANİSASPOR
Trendyol Süper Lig,16.10.2005 15:00,ÇAYKUR RİZESPOR,1,0,MALATYASPOR
Trendyol Süper Lig,16.10.2005 15:00,GENÇLERBİRLİĞİ,0,1,SİVASSPOR
Trendyol Süper Lig,16.10.2005 15:00,SAMSUNSPOR,3,1,TRABZONSPOR A.Ş.
Trendyol Süper Lig,16.10.2005 20:00,BEŞİKTAŞ A.Ş.,0,0,KAYSERİSPOR
Trendyol Süper Lig,14.10.2006 14:30,TRABZONSPOR A.Ş.,3,1,KAYSERİ ERCİYESSPOR
Trendyol Süper Lig,14.10.2006 15:00,GAZİANTEPSPOR,1,0,SAKARYASPOR A.Ş.
Trendyol Süper Lig,14.10.2006 15:00,KONYASPOR,1,0,BURSASPOR
Trendyol Süper Lig,14.10.2006 20:30,GALATASARAY A.Ş.,1,1,MKE ANKARAGÜCÜ
Trendyol Süper Lig,15.10.2006 14:30,ANKARASPOR A.Ş.,2,2,FENERBAHÇE
Trendyol Süper Lig,15.10.2006 15:00,KAYSERİSPOR,1,1,SİVASSPOR
Trendyol Süper Lig,15.10.2006 15:00,DENİZLİSPOR,2,0,ÇAYKUR RİZESPOR
Trendyol Süper Lig,15.10.2006 15:00,VESTEL MANİSASPOR,3,2,ANTALYASPOR A.Ş.
Trendyol Süper Lig,15.10.2006 20:00,BEŞİKTAŞ A.Ş.,1,0,GENÇLERBİRLİĞİ
Trendyol Süper Lig,01.11.2008 14:00,HACETTEPE SPOR,1,2,KONYASPOR
Trendyol Süper Lig,01.11.2008 15:00,BÜYÜKŞEHİR BLD.SPOR,0,4,TRABZONSPOR A.Ş.
Trendyol Süper Lig,01.11.2008 19:00,ESKİŞEHİRSPOR,2,2,FENERBAHÇE
Trendyol Süper Lig,02.11.2008 14:00,SİVASSPOR,3,1,DENİZLİSPOR
Trendyol Süper Lig,02.11.2008 14:00,GENÇLERBİRLİĞİ,1,2,ANTALYASPOR A.Ş.
Trendyol Süper Lig,02.11.2008 14:00,BURSASPOR,0,1,ANKARASPOR A.Ş.
Trendyol Süper Lig,02.11.2008 14:00,KOCAELİSPOR,1,1,MKE ANKARAGÜCÜ
Trendyol Süper Lig,02.11.2008 15:00,KAYSERİSPOR,1,0,BEŞİKTAŞ A.Ş.
Trendyol Süper Lig,02.11.2008 19:00,GALATASARAY A.Ş.,3,1,GAZİANTEPSPOR
Trendyol Süper Lig,17.10.2009 16:00,DENİZLİSPOR,2,3,BURSASPOR
Trendyol Süper Lig,17.10.2009 20:00,BEŞİKTAŞ A.Ş.,2,1,KASIMPAŞA
Trendyol Süper Lig,18.10.2009 15:00,GENÇLERBİRLİĞİ,2,0,SİVASSPOR
Trendyol Süper Lig,18.10.2009 15:00,BÜYÜKŞEHİR BLD.SPOR,1,0,MANİSASPOR
Trendyol Süper Lig,18.10.2009 15:00,KAYSERİSPOR,3,0,MKE ANKARAGÜCÜ
Trendyol Süper Lig,18.10.2009 16:00,GAZİANTEPSPOR,2,1,FENERBAHÇE
Trendyol Süper Lig,18.10.2009 18:00,ANTALYASPOR A.Ş.,4,1,DİYARBAKIRSPOR
Trendyol Süper Lig,18.10.2009 20:03,GALATASARAY A.Ş.,4,3,TRABZONSPOR A.Ş.
Trendyol Süper Lig,22.10.2010 20:00,KARDEMİR D.Ç. KARABÜKSPOR,1,2,ESKİŞEHİRSPOR
Trendyol Süper Lig,22.10.2010 20:00,SİVASSPOR,1,1,BUCASPOR
Trendyol Süper Lig,23.10.2010 15:30,BÜYÜKŞEHİR BLD.SPOR,1,0,GAZİANTEPSPOR
Trendyol Süper Lig,23.10.2010 19:00,MEDİCAL PARK ANTALYASPOR,1,0,KONYASPOR
Trendyol Süper Lig,23.10.2010 19:00,TRABZONSPOR A.Ş.,3,1,GENÇLERBİRLİĞİ
Trendyol Süper Lig,24.10.2010 14:30,MKE ANKARAGÜCÜ,1,5,BURSASPOR
Trendyol Süper Lig,24.10.2010 15:30,MANİSASPOR,2,1,KASIMPAŞA
Trendyol Süper Lig,24.10.2010 19:00,FENERBAHÇE,0,0,GALATASARAY A.Ş.
Trendyol Süper Lig,25.10.2010 20:00,KAYSERİSPOR,1,0,BEŞİKTAŞ A.Ş.
Trendyol Süper Lig,25.10.2002 20:00,BEŞİKTAŞ A.Ş.,3,0,MALATYASPOR
Trendyol Süper Lig,26.10.2002 13:30,İSTANBULSPOR A.Ş.,1,2,TRABZONSPOR
Trendyol Süper Lig,26.10.2002 19:00,KOCAELİSPOR,3,0,MKE ANKARAGÜCÜ
Trendyol Süper Lig,26.10.2002 19:00,SAMSUNSPOR,0,0,DENİZLİSPOR
Trendyol Süper Lig,26.10.2002 19:00,ALTAY,1,2,GALATASARAY
Trendyol Süper Lig,27.10.2002 19:00,GENÇLERBİRLİĞİ,1,1,FENERBAHÇE
Trendyol Süper Lig,27.10.2002 19:00,ADANASPOR A.Ş.,0,0,ELAZIĞSPOR
Trendyol Süper Lig,27.10.2002 19:00,DİYARBAKIRSPOR,1,0,GÖZTEPE A.Ş.
Trendyol Süper Lig,27.10.2002 19:00,BURSASPOR,1,1,GAZİANTEPSPOR
Trendyol Süper Lig,26.10.2001 20:00,KOCAELİSPOR,3,1,DİYARBAKIRSPOR
Trendyol Süper Lig,27.10.2001 13:30,YİMPAŞ YOZGATSPOR A.Ş.,3,4,BURSASPOR
Trendyol Süper Lig,27.10.2001 13:30,MALATYASPOR,1,3,FENERBAHÇE
Trendyol Süper Lig,27.10.2001 19:00,ÇAYKUR RİZESPOR,0,0,GÖZTEPE A.Ş.
Trendyol Süper Lig,27.10.2001 19:00,GALATASARAY,3,1,TRABZONSPOR
Trendyol Süper Lig,28.10.2001 13:30,İSTANBULSPOR A.Ş.,0,1,GAZİANTEPSPOR
Trendyol Süper Lig,28.10.2001 19:00,MKE ANKARAGÜCÜ,2,0,SAMSUNSPOR
Trendyol Süper Lig,28.10.2001 19:00,ANTALYASPOR A.Ş.,2,2,GENÇLERBİRLİĞİ
Trendyol Süper Lig,28.10.2001 19:00,DENİZLİSPOR,3,3,BEŞİKTAŞ
Trendyol Süper Lig,27.10.2000 20:00,FENERBAHÇE,5,2,DENİZLİSPOR
Trendyol Süper Lig,28.10.2000 13:00,TRABZONSPOR,4,0,ANTALYASPOR A.Ş.
Trendyol Süper Lig,28.10.2000 13:30,MKE ANKARAGÜCÜ,4,0,ADANASPOR A.Ş.
Trendyol Süper Lig,28.10.2000 14:00,BURSASPOR,3,2,SİİRT JETPA SPOR
Trendyol Süper Lig,28.10.2000 19:00,ERZURUMSPOR,1,3,BEŞİKTAŞ
Trendyol Süper Lig,29.10.2000 13:30,GAZİANTEPSPOR,2,1,ÇAYKUR RİZESPOR
Trendyol Süper Lig,29.10.2000 13:30,SAMSUNSPOR,1,2,GENÇLERBİRLİĞİ
Trendyol Süper Lig,29.10.2000 14:00,KOCAELİSPOR,1,1,İSTANBULSPOR A.Ş.
Trendyol Süper Lig,29.10.2000 19:00,GALATASARAY,3,0,YİMPAŞ YOZGATSPOR
Trendyol Süper Lig,24.10.2003 20:00,FENERBAHÇE,3,0,ADANASPOR A.Ş.
Trendyol Süper Lig,25.10.2003 13:30,ELAZIĞSPOR,2,4,DENİZLİSPOR
Trendyol Süper Lig,25.10.2003 19:00,DİYARBAKIRSPOR,1,1,MKE ANKARAGÜCÜ
Trendyol Süper Lig,25.10.2003 19:00,TRABZONSPOR,0,0,MALATYASPOR
Trendyol Süper Lig,25.10.2003 19:03,GALATASARAY,1,0,SAMSUNSPOR
Trendyol Süper Lig,26.10.2003 13:30,İSTANBULSPOR A.Ş.,3,0,BURSASPOR
Trendyol Süper Lig,26.10.2003 19:00,GENÇLERBİRLİĞİ,1,0,ÇAYKUR RİZESPOR
Trendyol Süper Lig,26.10.2003 19:00,GAZİANTEPSPOR,0,3,BEŞİKTAŞ A.Ş.
Trendyol Süper Lig,26.10.2003 19:00,KONYASPOR,0,0,A.SEBATSPOR
Trendyol Süper Lig,23.10.2004 15:00,İSTANBULSPOR A.Ş.,0,2,MALATYASPOR
Trendyol Süper Lig,23.10.2004 20:00,SAMSUNSPOR,2,0,GENÇLERBİRLİĞİ
Trendyol Süper Lig,23.10.2004 20:00,KONYASPOR,2,2,GAZİANTEPSPOR
Trendyol Süper Lig,23.10.2004 20:00,TRABZONSPOR,0,1,GALATASARAY
Trendyol Süper Lig,24.10.2004 20:00,FENERBAHÇE,6,0,SAKARYASPOR A.Ş.
Trendyol Süper Lig,24.10.2004 20:00,MKE ANKARAGÜCÜ,1,4,BEŞİKTAŞ A.Ş.
Trendyol Süper Lig,24.10.2004 20:00,DİYARBAKIRSPOR,1,0,B.B. ANKARASPOR
Trendyol Süper Lig,24.10.2004 20:00,KAYSERİSPOR,4,1,A.SEBATSPOR
Trendyol Süper Lig,24.10.2004 20:00,ÇAYKUR RİZESPOR,2,0,DENİZLİSPOR
Trendyol Süper Lig,21.10.2005 20:00,TRABZONSPOR A.Ş.,0,0,KAYSERİ ERCİYESSPOR
Trendyol Süper Lig,22.10.2005 20:00,MKE ANKARAGÜCÜ,3,2,ANKARASPOR A.Ş.
Trendyol Süper Lig,22.10.2005 20:00,KAYSERİSPOR,6,3,SAMSUNSPOR
Trendyol Süper Lig,22.10.2005 20:00,GALATASARAY A.Ş.,1,1,DENİZLİSPOR
Trendyol Süper Lig,23.10.2005 15:00,VESTEL MANİSASPOR,0,3,GENÇLERBİRLİĞİ
Trendyol Süper Lig,23.10.2005 15:00,GAZİANTEPSPOR,1,1,ÇAYKUR RİZESPOR
Trendyol Süper Lig,23.10.2005 15:00,KONYASPOR,0,1,BEŞİKTAŞ A.Ş.
Trendyol Süper Lig,23.10.2005 15:00,SİVASSPOR,4,1,DİYARBAKIRSPOR
Trendyol Süper Lig,23.10.2005 20:00,MALATYASPOR,0,3,FENERBAHÇE
Trendyol Süper Lig,20.10.2006 20:30,SİVASSPOR,3,2,VESTEL MANİSASPOR
Trendyol Süper Lig,20.10.2006 20:30,GENÇLERBİRLİĞİ,3,0,TRABZONSPOR A.Ş.
Trendyol Süper Lig,21.10.2006 15:00,SAKARYASPOR A.Ş.,1,2,DENİZLİSPOR
Trendyol Süper Lig,21.10.2006 15:00,BURSASPOR,0,0,ANKARASPOR A.Ş.
Trendyol Süper Lig,21.10.2006 20:30,KAYSERİ ERCİYESSPOR,1,2,GALATASARAY A.Ş.
Trendyol Süper Lig,22.10.2006 15:00,ÇAYKUR RİZESPOR,0,1,BEŞİKTAŞ A.Ş.
Trendyol Süper Lig,22.10.2006 15:00,MKE ANKARAGÜCÜ,2,0,KONYASPOR
Trendyol Süper Lig,22.10.2006 15:00,ANTALYASPOR A.Ş.,0,0,GAZİANTEPSPOR
Trendyol Süper Lig,22.10.2006 20:00,FENERBAHÇE,4,1,KAYSERİSPOR
Trendyol Süper Lig,07.11.2008 20:00,BEŞİKTAŞ A.Ş.,5,2,KOCAELİSPOR
Trendyol Süper Lig,08.11.2008 14:00,MKE ANKARAGÜCÜ,1,1,BURSASPOR
Trendyol Süper Lig,08.11.2008 19:00,TRABZONSPOR A.Ş.,1,0,HACETTEPE SPOR
Trendyol Süper Lig,09.11.2008 14:00,KONYASPOR,2,2,GENÇLERBİRLİĞİ
Trendyol Süper Lig,09.11.2008 14:00,DENİZLİSPOR,1,0,KAYSERİSPOR
Trendyol Süper Lig,09.11.2008 14:00,ANKARASPOR A.Ş.,2,0,ESKİŞEHİRSPOR
Trendyol Süper Lig,09.11.2008 14:00,GAZİANTEPSPOR,1,4,BÜYÜKŞEHİR BLD.SPOR
Trendyol Süper Lig,09.11.2008 14:00,ANTALYASPOR A.Ş.,2,1,SİVASSPOR
Trendyol Süper Lig,09.11.2008 19:00,FENERBAHÇE,4,1,GALATASARAY A.Ş.
Trendyol Süper Lig,23.10.2009 20:00,TRABZONSPOR A.Ş.,2,1,KAYSERİSPOR
Trendyol Süper Lig,24.10.2009 16:00,BURSASPOR,6,0,BÜYÜKŞEHİR BLD.SPOR
Trendyol Süper Lig,24.10.2009 20:00,ESKİŞEHİRSPOR,0,1,BEŞİKTAŞ A.Ş.
Trendyol Süper Lig,25.10.2009 15:00,DİYARBAKIRSPOR,1,0,GENÇLERBİRLİĞİ
Trendyol Süper Lig,25.10.2009 15:00,KASIMPAŞA,3,1,DENİZLİSPOR
Trendyol Süper Lig,25.10.2009 15:00,MANİSASPOR,1,2,ANTALYASPOR A.Ş.
Trendyol Süper Lig,25.10.2009 15:00,SİVASSPOR,3,0,GAZİANTEPSPOR
Trendyol Süper Lig,25.10.2009 20:10,FENERBAHÇE,3,1,GALATASARAY A.Ş.
Trendyol Süper Lig,29.10.2010 20:00,BURSASPOR,1,1,FENERBAHÇE
Trendyol Süper Lig,30.10.2010 15:30,ESKİŞEHİRSPOR,0,0,MKE ANKARAGÜCÜ
Trendyol Süper Lig,30.10.2010 17:30,GAZİANTEPSPOR,0,0,KARDEMİR D.Ç. KARABÜKSPOR
Trendyol Süper Lig,30.10.2010 19:00,GALATASARAY A.Ş.,2,1,MEDİCAL PARK ANTALYASPOR
Trendyol Süper Lig,31.10.2010 15:30,GENÇLERBİRLİĞİ,2,0,MANİSASPOR
Trendyol Süper Lig,31.10.2010 15:30,KASIMPAŞA,1,2,KAYSERİSPOR
Trendyol Süper Lig,31.10.2010 17:30,BUCASPOR,0,2,BÜYÜKŞEHİR BLD.SPOR
Trendyol Süper Lig,31.10.2010 19:00,BEŞİKTAŞ A.Ş.,2,1,SİVASSPOR
Trendyol Süper Lig,01.11.2010 20:00,KONYASPOR,1,2,TRABZONSPOR A.Ş.
Trendyol Süper Lig,01.11.2002 20:00,TRABZONSPOR,3,0,DİYARBAKIRSPOR
Trendyol Süper Lig,02.11.2002 12:30,ELAZIĞSPOR,0,3,GENÇLERBİRLİĞİ
Trendyol Süper Lig,02.11.2002 13:30,GAZİANTEPSPOR,2,1,KOCAELİSPOR
Trendyol Süper Lig,02.11.2002 13:30,MKE ANKARAGÜCÜ,1,0,İSTANBULSPOR A.Ş.
Trendyol Süper Lig,02.11.2002 13:30,ALTAY,0,4,ADANASPOR A.Ş.
Trendyol Süper Lig,02.11.2002 13:30,MALATYASPOR,2,1,SAMSUNSPOR
Trendyol Süper Lig,02.11.2002 18:00,GALATASARAY,3,1,GÖZTEPE A.Ş.
Trendyol Süper Lig,06.11.2002 18:00,DENİZLİSPOR,2,2,BURSASPOR
Trendyol Süper Lig,02.02.2003 19:00,FENERBAHÇE,0,1,BEŞİKTAŞ A.Ş.
Trendyol Süper Lig,02.11.2001 20:00,BURSASPOR,5,0,GALATASARAY
Trendyol Süper Lig,03.11.2001 13:30,İSTANBULSPOR A.Ş.,1,2,MKE ANKARAGÜCÜ
Trendyol Süper Lig,03.11.2001 19:00,KOCAELİSPOR,0,1,SAMSUNSPOR
Trendyol Süper Lig,03.11.2001 19:00,BEŞİKTAŞ,2,1,ÇAYKUR RİZESPOR
Trendyol Süper Lig,03.11.2001 19:00,GENÇLERBİRLİĞİ,1,2,MALATYASPOR
Trendyol Süper Lig,04.11.2001 13:30,GÖZTEPE A.Ş.,0,0,ANTALYASPOR A.Ş.
Trendyol Süper Lig,04.11.2001 19:00,DİYARBAKIRSPOR,1,1,YİMPAŞ YOZGATSPOR A.Ş.
Trendyol Süper Lig,04.11.2001 19:00,GAZİANTEPSPOR,0,2,FENERBAHÇE
Trendyol Süper Lig,04.11.2001 19:00,TRABZONSPOR,2,2,DENİZLİSPOR
Trendyol Süper Lig,03.11.2000 20:00,ÇAYKUR RİZESPOR,2,1,TRABZONSPOR
Trendyol Süper Lig,04.11.2000 13:30,GENÇLERBİRLİĞİ,0,0,KOCAELİSPOR
Trendyol Süper Lig,04.11.2000 14:00,DENİZLİSPOR,0,4,İSTANBULSPOR A.Ş.
Trendyol Süper Lig,04.11.2000 19:00,BEŞİKTAŞ,2,1,BURSASPOR
Trendyol Süper Lig,05.11.2000 13:00,SİİRT JETPA SPOR,1,2,SAMSUNSPOR
Trendyol Süper Lig,05.11.2000 13:30,ADANASPOR A.Ş.,0,1,GAZİANTEPSPOR
Trendyol Süper Lig,05.11.2000 13:30,YİMPAŞ YOZGATSPOR,4,0,ERZURUMSPOR
Trendyol Süper Lig,05.11.2000 19:00,FENERBAHÇE,5,1,MKE ANKARAGÜCÜ
Trendyol Süper Lig,20.12.2000 20:00,ANTALYASPOR A.Ş.,0,1,GALATASARAY
