League Name,Date,Home Team,Home Score,Away Score,Away Team
Trendyol Süper Lig,03.11.2012 16:00,KAYSERİSPOR,3,0,KARDEMİR D.Ç. KARABÜKSPOR
Trendyol Süper Lig,03.11.2012 19:00,AKHİSAR BELEDİYE GENÇLİK VE SPOR,1,2,FENERBAHÇE A.Ş.
Trendyol Süper Lig,03.11.2012 19:00,ESKİŞEHİRSPOR,4,0,GAZİANTEPSPOR
Trendyol Süper Lig,04.11.2012 16:00,GENÇLERBİRLİĞİ,1,2,SANİCA BORU ELAZIĞSPOR
Trendyol Süper Lig,04.11.2012 19:00,ORDUSPOR,2,0,SİVASSPOR
Trendyol Süper Lig,04.11.2012 19:00,BEŞİKTAŞ A.Ş.,3,0,MERSİN İDMANYURDU
Trendyol Süper Lig,05.11.2012 20:00,MEDİCAL PARK ANTALYASPOR,2,1,TRABZONSPOR A.Ş.
Trendyol Süper Lig,05.11.2012 20:00,BURSASPOR,1,2,KASIMPAŞA A.Ş.
Trendyol Süper Lig,18.11.2011 20:00,MERSİN İDMAN YURDU,1,1,TRABZONSPOR A.Ş.
Trendyol Süper Lig,19.11.2011 13:00,MKE ANKARAGÜCÜ,2,1,KARDEMİR D.Ç. KARABÜKSPOR
Trendyol Süper Lig,19.11.2011 16:00,KAYSERİSPOR,1,0,ORDUSPOR
Trendyol Süper Lig,19.11.2011 19:00,FENERBAHÇE A.Ş.,1,0,ESKİŞEHİRSPOR
Trendyol Süper Lig,20.11.2011 13:00,MEDİCAL PARK ANTALYASPOR,2,1,İSTANBUL BŞ BLD. SPOR
Trendyol Süper Lig,20.11.2011 13:00,SİVASSPOR,1,1,GENÇLERBİRLİĞİ
Trendyol Süper Lig,20.11.2011 16:00,GAZİANTEPSPOR,1,1,MANİSASPOR
Trendyol Süper Lig,20.11.2011 19:00,BEŞİKTAŞ A.Ş.,0,0,GALATASARAY A.Ş.
Trendyol Süper Lig,21.11.2011 20:00,BURSASPOR,1,0,SAMSUNSPOR
Trendyol Süper Lig,09.11.2012 20:00,BEŞİKTAŞ A.Ş.,3,3,BURSASPOR
