League Name,Date,Home Team,Home Score,Away Score,Away Team
Trendyol Süper Lig,28.04.2001 16:30,İSTANBULSPOR A.Ş.,2,1,SİİRT JETPA SPOR
Trendyol Süper Lig,28.04.2001 19:00,GALATASARAY,4,1,ADANASPOR A.Ş.
Trendyol Süper Lig,29.04.2001 16:30,BURSASPOR,4,0,ANTALYASPOR A.Ş.
Trendyol Süper Lig,29.04.2001 16:30,SAMSUNSPOR,0,2,YİMPAŞ YOZGATSPOR
Trendyol Süper Lig,29.04.2001 16:30,GENÇLERBİRLİĞİ,2,4,DENİZLİSPOR
Trendyol Süper Lig,29.04.2001 19:00,TRABZONSPOR,1,0,FENERBAHÇE
Trendyol Süper Lig,04.05.2001 20:00,MKE ANKARAGÜCÜ,2,4,TRABZONSPOR
Trendyol Süper Lig,05.05.2001 16:00,ANTALYASPOR A.Ş.,2,2,SAMSUNSPOR
Trendyol Süper Lig,05.05.2001 16:30,YİMPAŞ YOZGATSPOR,4,2,KOCAELİSPOR
Trendyol Süper Lig,05.05.2001 16:30,ADANASPOR A.Ş.,3,3,ERZURUMSPOR
Trendyol Süper Lig,05.05.2001 19:00,BEŞİKTAŞ,2,0,İSTANBULSPOR A.Ş.
Trendyol Süper Lig,06.05.2001 14:30,SİİRT JETPA SPOR,3,0,GENÇLERBİRLİĞİ
Trendyol Süper Lig,06.05.2001 16:30,DENİZLİSPOR,2,3,GAZİANTEPSPOR
Trendyol Süper Lig,06.05.2001 16:30,ÇAYKUR RİZESPOR,3,1,BURSASPOR
Trendyol Süper Lig,06.05.2001 19:00,FENERBAHÇE,2,1,GALATASARAY
Trendyol Süper Lig,12.05.2001 17:00,İSTANBULSPOR A.Ş.,0,4,YİMPAŞ YOZGATSPOR
Trendyol Süper Lig,12.05.2001 19:00,KOCAELİSPOR,5,0,ANTALYASPOR A.Ş.
Trendyol Süper Lig,12.05.2001 19:00,DENİZLİSPOR,1,2,SİİRT JETPA SPOR
Trendyol Süper Lig,12.05.2001 19:00,BURSASPOR,2,1,ADANASPOR A.Ş.
Trendyol Süper Lig,12.05.2001 19:00,SAMSUNSPOR,1,1,ÇAYKUR RİZESPOR
Trendyol Süper Lig,13.05.2001 19:00,GENÇLERBİRLİĞİ,2,1,BEŞİKTAŞ
Trendyol Süper Lig,13.05.2001 19:00,ERZURUMSPOR,1,2,FENERBAHÇE
Trendyol Süper Lig,13.05.2001 19:00,GALATASARAY,1,2,MKE ANKARAGÜCÜ
Trendyol Süper Lig,13.05.2001 19:00,GAZİANTEPSPOR,1,1,TRABZONSPOR
Trendyol Süper Lig,19.05.2001 17:00,YİMPAŞ YOZGATSPOR,1,1,GENÇLERBİRLİĞİ
Trendyol Süper Lig,19.05.2001 18:00,ANTALYASPOR A.Ş.,2,2,İSTANBULSPOR A.Ş.
Trendyol Süper Lig,19.05.2001 19:00,BEŞİKTAŞ,5,1,SİİRT JETPA SPOR
Trendyol Süper Lig,19.05.2001 19:00,ÇAYKUR RİZESPOR,2,1,KOCAELİSPOR
Trendyol Süper Lig,19.05.2001 19:00,ADANASPOR A.Ş.,3,5,SAMSUNSPOR
Trendyol Süper Lig,19.05.2001 19:00,MKE ANKARAGÜCÜ,5,2,ERZURUMSPOR
Trendyol Süper Lig,20.05.2001 19:00,TRABZONSPOR,1,0,DENİZLİSPOR
Trendyol Süper Lig,20.05.2001 19:00,GAZİANTEPSPOR,0,2,GALATASARAY
Trendyol Süper Lig,20.05.2001 19:05,FENERBAHÇE,2,0,BURSASPOR
Trendyol Süper Lig,25.05.2001 17:00,BURSASPOR,2,3,MKE ANKARAGÜCÜ
Trendyol Süper Lig,25.05.2001 17:00,İSTANBULSPOR A.Ş.,1,0,ÇAYKUR RİZESPOR
Trendyol Süper Lig,25.05.2001 20:00,DENİZLİSPOR,2,2,BEŞİKTAŞ
Trendyol Süper Lig,25.05.2001 20:00,ERZURUMSPOR,0,2,GAZİANTEPSPOR
Trendyol Süper Lig,26.05.2001 14:30,SİİRT JETPA SPOR,1,3,YİMPAŞ YOZGATSPOR
Trendyol Süper Lig,26.05.2001 17:00,KOCAELİSPOR,4,3,ADANASPOR A.Ş.
Trendyol Süper Lig,26.05.2001 17:00,GENÇLERBİRLİĞİ,2,1,ANTALYASPOR A.Ş.
Trendyol Süper Lig,26.05.2001 19:00,SAMSUNSPOR,1,3,FENERBAHÇE
Trendyol Süper Lig,26.05.2001 19:04,GALATASARAY,4,0,TRABZONSPOR
