League Name,Date,Home Team,Home Score,Away Score,Away Team
Trendyol Süper Lig,15.10.2006 15:00,DENİZLİSPOR,2,0,ÇAYKUR RİZESPOR
Trendyol Süper Lig,15.10.2006 15:00,VESTEL MANİSASPOR,3,2,ANTALYASPOR A.Ş.
Trendyol Süper Lig,15.10.2006 20:00,BEŞİKTAŞ A.Ş.,1,0,GENÇLERBİRLİĞİ
Trendyol Süper Lig,20.10.2006 20:30,SİVASSPOR,3,2,VESTEL MANİSASPOR
Trendyol Süper Lig,20.10.2006 20:30,GENÇLERBİRLİĞİ,3,0,TRABZONSPOR A.Ş.
Trendyol Süper Lig,21.10.2006 15:00,SAKARYASPOR A.Ş.,1,2,DENİZLİSPOR
Trendyol Süper Lig,21.10.2006 15:00,BURSASPOR,0,0,ANKARASPOR A.Ş.
Trendyol Süper Lig,21.10.2006 20:30,KAYSERİ ERCİYESSPOR,1,2,GALATASARAY A.Ş.
Trendyol Süper Lig,22.10.2006 15:00,ÇAYKUR RİZESPOR,0,1,BEŞİKTAŞ A.Ş.
Trendyol Süper Lig,22.10.2006 15:00,MKE ANKARAGÜCÜ,2,0,KONYASPOR
Trendyol Süper Lig,22.10.2006 15:00,ANTALYASPOR A.Ş.,0,0,GAZİANTEPSPOR
Trendyol Süper Lig,22.10.2006 20:00,FENERBAHÇE,4,1,KAYSERİSPOR
Trendyol Süper Lig,28.10.2006 19:00,GALATASARAY A.Ş.,1,0,GENÇLERBİRLİĞİ
Trendyol Süper Lig,29.10.2006 14:30,KONYASPOR,2,2,ANKARASPOR A.Ş.
Trendyol Süper Lig,29.10.2006 14:30,KAYSERİSPOR,2,0,BURSASPOR
Trendyol Süper Lig,29.10.2006 14:30,MKE ANKARAGÜCÜ,4,1,KAYSERİ ERCİYESSPOR
Trendyol Süper Lig,29.10.2006 14:30,DENİZLİSPOR,1,1,ANTALYASPOR A.Ş.
Trendyol Süper Lig,29.10.2006 16:00,GAZİANTEPSPOR,1,0,SİVASSPOR
Trendyol Süper Lig,29.10.2006 16:00,BEŞİKTAŞ A.Ş.,0,0,SAKARYASPOR A.Ş.
Trendyol Süper Lig,29.10.2006 19:00,VESTEL MANİSASPOR,2,3,FENERBAHÇE
Trendyol Süper Lig,30.10.2006 20:00,TRABZONSPOR A.Ş.,0,1,ÇAYKUR RİZESPOR
Trendyol Süper Lig,03.11.2006 20:00,FENERBAHÇE,4,1,GAZİANTEPSPOR
Trendyol Süper Lig,04.11.2006 14:00,SİVASSPOR,0,2,DENİZLİSPOR
Trendyol Süper Lig,04.11.2006 14:00,ANKARASPOR A.Ş.,1,1,KAYSERİSPOR
Trendyol Süper Lig,04.11.2006 16:00,KAYSERİ ERCİYESSPOR,1,2,KONYASPOR
Trendyol Süper Lig,04.11.2006 19:00,SAKARYASPOR A.Ş.,1,0,TRABZONSPOR A.Ş.
Trendyol Süper Lig,05.11.2006 14:00,BURSASPOR,4,0,VESTEL MANİSASPOR
Trendyol Süper Lig,05.11.2006 15:00,GENÇLERBİRLİĞİ,1,2,MKE ANKARAGÜCÜ
Trendyol Süper Lig,05.11.2006 16:00,ÇAYKUR RİZESPOR,2,1,GALATASARAY A.Ş.
Trendyol Süper Lig,05.11.2006 19:00,ANTALYASPOR A.Ş.,4,4,BEŞİKTAŞ A.Ş.
Trendyol Süper Lig,10.11.2006 20:00,DENİZLİSPOR,0,0,FENERBAHÇE
Trendyol Süper Lig,11.11.2006 19:00,BEŞİKTAŞ A.Ş.,0,1,SİVASSPOR
Trendyol Süper Lig,12.11.2006 14:00,GAZİANTEPSPOR,1,2,BURSASPOR
Trendyol Süper Lig,12.11.2006 14:00,VESTEL MANİSASPOR,1,3,ANKARASPOR A.Ş.
Trendyol Süper Lig,12.11.2006 14:00,KAYSERİ ERCİYESSPOR,0,2,GENÇLERBİRLİĞİ
Trendyol Süper Lig,12.11.2006 14:00,MKE ANKARAGÜCÜ,2,0,ÇAYKUR RİZESPOR
Trendyol Süper Lig,12.11.2006 14:00,KONYASPOR,1,1,KAYSERİSPOR
Trendyol Süper Lig,12.11.2006 16:00,TRABZONSPOR A.Ş.,0,0,ANTALYASPOR A.Ş.
Trendyol Süper Lig,12.11.2006 19:00,GALATASARAY A.Ş.,4,0,SAKARYASPOR A.Ş.
Trendyol Süper Lig,18.11.2006 14:00,KAYSERİSPOR,2,2,VESTEL MANİSASPOR
Trendyol Süper Lig,18.11.2006 14:00,SAKARYASPOR A.Ş.,0,0,MKE ANKARAGÜCÜ
Trendyol Süper Lig,18.11.2006 14:00,GENÇLERBİRLİĞİ,4,1,KONYASPOR
Trendyol Süper Lig,18.11.2006 19:00,ANTALYASPOR A.Ş.,0,1,GALATASARAY A.Ş.
Trendyol Süper Lig,19.11.2006 14:00,ANKARASPOR A.Ş.,2,0,GAZİANTEPSPOR
Trendyol Süper Lig,19.11.2006 14:00,ÇAYKUR RİZESPOR,0,0,KAYSERİ ERCİYESSPOR
Trendyol Süper Lig,19.11.2006 14:00,BURSASPOR,1,0,DENİZLİSPOR
Trendyol Süper Lig,19.11.2006 15:00,SİVASSPOR,1,0,TRABZONSPOR A.Ş.
Trendyol Süper Lig,19.11.2006 19:00,FENERBAHÇE,0,0,BEŞİKTAŞ A.Ş.
Trendyol Süper Lig,24.11.2006 20:00,BEŞİKTAŞ A.Ş.,3,1,BURSASPOR
Trendyol Süper Lig,25.11.2006 14:00,GAZİANTEPSPOR,1,2,KAYSERİSPOR
Trendyol Süper Lig,25.11.2006 14:00,VESTEL MANİSASPOR,0,1,KONYASPOR
Trendyol Süper Lig,25.11.2006 14:00,DENİZLİSPOR,1,1,ANKARASPOR A.Ş.
Trendyol Süper Lig,25.11.2006 19:08,GALATASARAY A.Ş.,3,1,SİVASSPOR
Trendyol Süper Lig,26.11.2006 14:00,MKE ANKARAGÜCÜ,1,0,ANTALYASPOR A.Ş.
Trendyol Süper Lig,26.11.2006 14:00,KAYSERİ ERCİYESSPOR,2,0,SAKARYASPOR A.Ş.
Trendyol Süper Lig,26.11.2006 14:00,ÇAYKUR RİZESPOR,0,1,GENÇLERBİRLİĞİ
Trendyol Süper Lig,26.11.2006 19:00,TRABZONSPOR A.Ş.,1,2,FENERBAHÇE
Trendyol Süper Lig,01.12.2006 20:02,BURSASPOR,2,1,TRABZONSPOR A.Ş.
Trendyol Süper Lig,02.12.2006 14:00,SİVASSPOR,2,1,MKE ANKARAGÜCÜ
Trendyol Süper Lig,02.12.2006 14:00,KONYASPOR,2,0,ÇAYKUR RİZESPOR
Trendyol Süper Lig,02.12.2006 14:00,KAYSERİSPOR,1,0,DENİZLİSPOR
Trendyol Süper Lig,02.12.2006 19:00,ANKARASPOR A.Ş.,0,0,BEŞİKTAŞ A.Ş.
Trendyol Süper Lig,03.12.2006 14:00,SAKARYASPOR A.Ş.,1,1,GENÇLERBİRLİĞİ
Trendyol Süper Lig,03.12.2006 14:00,VESTEL MANİSASPOR,4,1,GAZİANTEPSPOR
Trendyol Süper Lig,03.12.2006 14:00,ANTALYASPOR A.Ş.,3,1,KAYSERİ ERCİYESSPOR
Trendyol Süper Lig,03.12.2006 19:00,FENERBAHÇE,2,1,GALATASARAY A.Ş.
Trendyol Süper Lig,08.12.2006 20:00,MKE ANKARAGÜCÜ,0,1,FENERBAHÇE
Trendyol Süper Lig,09.12.2006 14:00,KAYSERİ ERCİYESSPOR,0,0,SİVASSPOR
Trendyol Süper Lig,09.12.2006 14:00,ÇAYKUR RİZESPOR,3,1,SAKARYASPOR A.Ş.
Trendyol Süper Lig,09.12.2006 19:00,BEŞİKTAŞ A.Ş.,2,1,KAYSERİSPOR
Trendyol Süper Lig,10.12.2006 14:00,GAZİANTEPSPOR,1,0,KONYASPOR
Trendyol Süper Lig,10.12.2006 14:00,DENİZLİSPOR,0,0,VESTEL MANİSASPOR
Trendyol Süper Lig,10.12.2006 14:00,GENÇLERBİRLİĞİ,1,0,ANTALYASPOR A.Ş.
Trendyol Süper Lig,10.12.2006 16:00,TRABZONSPOR A.Ş.,3,0,ANKARASPOR A.Ş.
Trendyol Süper Lig,10.12.2006 19:00,GALATASARAY A.Ş.,3,1,BURSASPOR
Trendyol Süper Lig,26.01.2007 20:00,KAYSERİ ERCİYESSPOR,1,1,FENERBAHÇE
Trendyol Süper Lig,27.01.2007 14:00,GENÇLERBİRLİĞİ,0,1,SİVASSPOR
Trendyol Süper Lig,27.01.2007 19:00,GALATASARAY A.Ş.,2,0,ANKARASPOR A.Ş.
Trendyol Süper Lig,28.01.2007 14:00,DENİZLİSPOR,0,2,GAZİANTEPSPOR
Trendyol Süper Lig,28.01.2007 14:00,MKE ANKARAGÜCÜ,1,1,BURSASPOR
Trendyol Süper Lig,28.01.2007 14:00,ÇAYKUR RİZESPOR,1,0,ANTALYASPOR A.Ş.
Trendyol Süper Lig,28.01.2007 14:00,SAKARYASPOR A.Ş.,1,1,KONYASPOR
Trendyol Süper Lig,28.01.2007 16:00,TRABZONSPOR A.Ş.,0,0,KAYSERİSPOR
Trendyol Süper Lig,28.01.2007 19:00,BEŞİKTAŞ A.Ş.,3,1,VESTEL MANİSASPOR
Trendyol Süper Lig,02.02.2007 20:00,FENERBAHÇE,2,1,GENÇLERBİRLİĞİ
Trendyol Süper Lig,03.02.2007 14:00,KONYASPOR,5,1,DENİZLİSPOR
Trendyol Süper Lig,03.02.2007 14:00,ANTALYASPOR A.Ş.,1,0,SAKARYASPOR A.Ş.
Trendyol Süper Lig,03.02.2007 19:00,VESTEL MANİSASPOR,0,0,TRABZONSPOR A.Ş.
Trendyol Süper Lig,04.02.2007 14:00,SİVASSPOR,1,0,ÇAYKUR RİZESPOR
Trendyol Süper Lig,04.02.2007 14:00,BURSASPOR,0,0,KAYSERİ ERCİYESSPOR
Trendyol Süper Lig,04.02.2007 14:00,ANKARASPOR A.Ş.,1,0,MKE ANKARAGÜCÜ
Trendyol Süper Lig,04.02.2007 16:00,GAZİANTEPSPOR,0,0,BEŞİKTAŞ A.Ş.
Trendyol Süper Lig,04.02.2007 19:00,KAYSERİSPOR,0,0,GALATASARAY A.Ş.
Trendyol Süper Lig,10.02.2007 14:00,MKE ANKARAGÜCÜ,0,4,KAYSERİSPOR
Trendyol Süper Lig,10.02.2007 16:00,ÇAYKUR RİZESPOR,2,1,FENERBAHÇE
Trendyol Süper Lig,10.02.2007 19:00,BEŞİKTAŞ A.Ş.,2,0,DENİZLİSPOR
Trendyol Süper Lig,11.02.2007 14:00,ANTALYASPOR A.Ş.,1,0,KONYASPOR
Trendyol Süper Lig,11.02.2007 14:00,GENÇLERBİRLİĞİ,1,0,BURSASPOR
Trendyol Süper Lig,11.02.2007 14:00,KAYSERİ ERCİYESSPOR,1,0,ANKARASPOR A.Ş.
Trendyol Süper Lig,11.02.2007 14:00,SAKARYASPOR A.Ş.,1,3,SİVASSPOR
Trendyol Süper Lig,11.02.2007 16:00,TRABZONSPOR A.Ş.,2,0,GAZİANTEPSPOR
Trendyol Süper Lig,11.02.2007 19:00,GALATASARAY A.Ş.,4,0,VESTEL MANİSASPOR
Trendyol Süper Lig,16.02.2007 20:00,KONYASPOR,2,1,BEŞİKTAŞ A.Ş.
Trendyol Süper Lig,17.02.2007 14:00,BURSASPOR,1,0,ÇAYKUR RİZESPOR
Trendyol Süper Lig,17.02.2007 19:00,GAZİANTEPSPOR,1,0,GALATASARAY A.Ş.
Trendyol Süper Lig,18.02.2007 14:00,KAYSERİSPOR,1,0,KAYSERİ ERCİYESSPOR
Trendyol Süper Lig,18.02.2007 14:00,SİVASSPOR,0,1,ANTALYASPOR A.Ş.
Trendyol Süper Lig,18.02.2007 14:00,ANKARASPOR A.Ş.,1,2,GENÇLERBİRLİĞİ
Trendyol Süper Lig,18.02.2007 14:00,VESTEL MANİSASPOR,0,1,MKE ANKARAGÜCÜ
Trendyol Süper Lig,18.02.2007 16:00,DENİZLİSPOR,3,4,TRABZONSPOR A.Ş.
Trendyol Süper Lig,18.02.2007 19:00,FENERBAHÇE,1,0,SAKARYASPOR A.Ş.
Trendyol Süper Lig,23.02.2007 20:00,GALATASARAY A.Ş.,1,1,DENİZLİSPOR
Trendyol Süper Lig,23.02.2007 20:00,KAYSERİ ERCİYESSPOR,1,0,VESTEL MANİSASPOR
Trendyol Süper Lig,24.02.2007 14:00,MKE ANKARAGÜCÜ,2,1,GAZİANTEPSPOR
Trendyol Süper Lig,24.02.2007 19:00,TRABZONSPOR A.Ş.,3,2,BEŞİKTAŞ A.Ş.
Trendyol Süper Lig,25.02.2007 14:00,SİVASSPOR,1,3,KONYASPOR
Trendyol Süper Lig,25.02.2007 14:00,ÇAYKUR RİZESPOR,1,1,ANKARASPOR A.Ş.
Trendyol Süper Lig,25.02.2007 14:00,SAKARYASPOR A.Ş.,1,3,BURSASPOR
Trendyol Süper Lig,25.02.2007 15:00,GENÇLERBİRLİĞİ,2,2,KAYSERİSPOR
Trendyol Süper Lig,25.02.2007 19:00,ANTALYASPOR A.Ş.,1,0,FENERBAHÇE
Trendyol Süper Lig,02.03.2007 20:00,BURSASPOR,0,0,ANTALYASPOR A.Ş.
Trendyol Süper Lig,03.03.2007 14:00,DENİZLİSPOR,1,0,MKE ANKARAGÜCÜ
Trendyol Süper Lig,03.03.2007 14:00,KAYSERİSPOR,1,0,ÇAYKUR RİZESPOR
Trendyol Süper Lig,03.03.2007 19:00,BEŞİKTAŞ A.Ş.,2,1,GALATASARAY A.Ş.
Trendyol Süper Lig,04.03.2007 14:00,ANKARASPOR A.Ş.,1,0,SAKARYASPOR A.Ş.
Trendyol Süper Lig,04.03.2007 14:00,VESTEL MANİSASPOR,0,3,GENÇLERBİRLİĞİ
Trendyol Süper Lig,04.03.2007 14:00,GAZİANTEPSPOR,0,1,KAYSERİ ERCİYESSPOR
Trendyol Süper Lig,04.03.2007 15:00,KONYASPOR,1,2,TRABZONSPOR A.Ş.
Trendyol Süper Lig,04.03.2007 19:00,FENERBAHÇE,2,2,SİVASSPOR
Trendyol Süper Lig,09.03.2007 20:00,SAKARYASPOR A.Ş.,3,3,KAYSERİSPOR
Trendyol Süper Lig,10.03.2007 14:00,GENÇLERBİRLİĞİ,0,0,GAZİANTEPSPOR
Trendyol Süper Lig,10.03.2007 14:00,SİVASSPOR,3,1,BURSASPOR
Trendyol Süper Lig,10.03.2007 19:00,FENERBAHÇE,3,0,KONYASPOR
Trendyol Süper Lig,11.03.2007 14:00,ANTALYASPOR A.Ş.,1,1,ANKARASPOR A.Ş.
Trendyol Süper Lig,11.03.2007 14:00,ÇAYKUR RİZESPOR,3,1,VESTEL MANİSASPOR
Trendyol Süper Lig,11.03.2007 14:00,KAYSERİ ERCİYESSPOR,2,0,DENİZLİSPOR
Trendyol Süper Lig,11.03.2007 15:00,MKE ANKARAGÜCÜ,0,1,BEŞİKTAŞ A.Ş.
Trendyol Süper Lig,11.03.2007 19:00,GALATASARAY A.Ş.,2,1,TRABZONSPOR A.Ş.
Trendyol Süper Lig,16.03.2007 20:00,KONYASPOR,2,2,GALATASARAY A.Ş.
Trendyol Süper Lig,17.03.2007 14:00,VESTEL MANİSASPOR,0,3,SAKARYASPOR A.Ş.
Trendyol Süper Lig,17.03.2007 14:00,KAYSERİSPOR,4,4,ANTALYASPOR A.Ş.
Trendyol Süper Lig,17.03.2007 14:00,DENİZLİSPOR,3,2,GENÇLERBİRLİĞİ
Trendyol Süper Lig,17.03.2007 14:00,TRABZONSPOR A.Ş.,0,1,MKE ANKARAGÜCÜ
Trendyol Süper Lig,17.03.2007 14:00,ANKARASPOR A.Ş.,2,1,SİVASSPOR
Trendyol Süper Lig,17.03.2007 14:00,GAZİANTEPSPOR,1,0,ÇAYKUR RİZESPOR
Trendyol Süper Lig,17.03.2007 19:07,BURSASPOR,0,4,FENERBAHÇE
Trendyol Süper Lig,18.03.2007 19:00,BEŞİKTAŞ A.Ş.,1,0,KAYSERİ ERCİYESSPOR
Trendyol Süper Lig,01.04.2007 15:00,SİVASSPOR,3,2,KAYSERİSPOR
Trendyol Süper Lig,01.04.2007 15:00,ÇAYKUR RİZESPOR,2,2,DENİZLİSPOR
Trendyol Süper Lig,01.04.2007 15:00,SAKARYASPOR A.Ş.,1,2,GAZİANTEPSPOR
Trendyol Süper Lig,01.04.2007 15:00,ANTALYASPOR A.Ş.,1,0,VESTEL MANİSASPOR
Trendyol Süper Lig,01.04.2007 15:00,FENERBAHÇE,2,1,ANKARASPOR A.Ş.
Trendyol Süper Lig,01.04.2007 15:00,BURSASPOR,1,0,KONYASPOR
Trendyol Süper Lig,01.04.2007 19:00,MKE ANKARAGÜCÜ,1,2,GALATASARAY A.Ş.
Trendyol Süper Lig,02.04.2007 16:00,KAYSERİ ERCİYESSPOR,0,1,TRABZONSPOR A.Ş.
Trendyol Süper Lig,02.04.2007 20:00,GENÇLERBİRLİĞİ,0,2,BEŞİKTAŞ A.Ş.
Trendyol Süper Lig,06.04.2007 20:00,GALATASARAY A.Ş.,0,1,KAYSERİ ERCİYESSPOR
Trendyol Süper Lig,07.04.2007 14:00,TRABZONSPOR A.Ş.,4,3,GENÇLERBİRLİĞİ
Trendyol Süper Lig,07.04.2007 18:30,KAYSERİSPOR,2,2,FENERBAHÇE
Trendyol Süper Lig,07.04.2007 21:15,BEŞİKTAŞ A.Ş.,1,0,ÇAYKUR RİZESPOR
Trendyol Süper Lig,08.04.2007 15:00,VESTEL MANİSASPOR,1,0,SİVASSPOR
Trendyol Süper Lig,08.04.2007 15:00,DENİZLİSPOR,1,0,SAKARYASPOR A.Ş.
Trendyol Süper Lig,08.04.2007 15:00,KONYASPOR,2,0,MKE ANKARAGÜCÜ
Trendyol Süper Lig,08.04.2007 15:00,ANKARASPOR A.Ş.,0,0,BURSASPOR
Trendyol Süper Lig,08.04.2007 15:00,GAZİANTEPSPOR,0,0,ANTALYASPOR A.Ş.
Trendyol Süper Lig,13.04.2007 20:00,GENÇLERBİRLİĞİ,1,3,GALATASARAY A.Ş.
Trendyol Süper Lig,14.04.2007 19:00,SAKARYASPOR A.Ş.,1,1,BEŞİKTAŞ A.Ş.
Trendyol Süper Lig,15.04.2007 15:00,ÇAYKUR RİZESPOR,3,2,TRABZONSPOR A.Ş.
Trendyol Süper Lig,15.04.2007 15:00,ANKARASPOR A.Ş.,4,2,KONYASPOR
Trendyol Süper Lig,15.04.2007 15:00,SİVASSPOR,2,1,GAZİANTEPSPOR
Trendyol Süper Lig,15.04.2007 15:00,BURSASPOR,0,3,KAYSERİSPOR
Trendyol Süper Lig,15.04.2007 15:00,KAYSERİ ERCİYESSPOR,0,1,MKE ANKARAGÜCÜ
Trendyol Süper Lig,15.04.2007 15:00,ANTALYASPOR A.Ş.,1,1,DENİZLİSPOR
Trendyol Süper Lig,15.04.2007 19:00,FENERBAHÇE,0,0,VESTEL MANİSASPOR
Trendyol Süper Lig,20.04.2007 20:00,GAZİANTEPSPOR,0,2,FENERBAHÇE
Trendyol Süper Lig,21.04.2007 14:00,TRABZONSPOR A.Ş.,5,2,SAKARYASPOR A.Ş.
Trendyol Süper Lig,21.04.2007 15:00,KONYASPOR,1,1,KAYSERİ ERCİYESSPOR
Trendyol Süper Lig,21.04.2007 19:00,BEŞİKTAŞ A.Ş.,1,0,ANTALYASPOR A.Ş.
Trendyol Süper Lig,22.04.2007 15:00,VESTEL MANİSASPOR,4,1,BURSASPOR
Trendyol Süper Lig,22.04.2007 15:00,DENİZLİSPOR,2,0,SİVASSPOR
Trendyol Süper Lig,22.04.2007 15:00,MKE ANKARAGÜCÜ,0,0,GENÇLERBİRLİĞİ
Trendyol Süper Lig,22.04.2007 15:00,KAYSERİSPOR,3,3,ANKARASPOR A.Ş.
Trendyol Süper Lig,22.04.2007 19:00,GALATASARAY A.Ş.,3,1,ÇAYKUR RİZESPOR
Trendyol Süper Lig,28.04.2007 15:30,BURSASPOR,1,1,GAZİANTEPSPOR
Trendyol Süper Lig,28.04.2007 15:30,ANKARASPOR A.Ş.,1,1,VESTEL MANİSASPOR
Trendyol Süper Lig,28.04.2007 15:30,GENÇLERBİRLİĞİ,1,2,KAYSERİ ERCİYESSPOR
Trendyol Süper Lig,28.04.2007 15:30,ÇAYKUR RİZESPOR,3,1,MKE ANKARAGÜCÜ
Trendyol Süper Lig,28.04.2007 15:30,KAYSERİSPOR,2,1,KONYASPOR
Trendyol Süper Lig,28.04.2007 17:00,ANTALYASPOR A.Ş.,1,2,TRABZONSPOR A.Ş.
Trendyol Süper Lig,28.04.2007 21:00,SAKARYASPOR A.Ş.,0,3,GALATASARAY A.Ş.
Trendyol Süper Lig,29.04.2007 15:00,SİVASSPOR,0,1,BEŞİKTAŞ A.Ş.
Trendyol Süper Lig,29.04.2007 19:00,FENERBAHÇE,2,2,DENİZLİSPOR
Trendyol Süper Lig,04.05.2007 20:00,TRABZONSPOR A.Ş.,2,0,SİVASSPOR
Trendyol Süper Lig,05.05.2007 17:00,VESTEL MANİSASPOR,1,0,KAYSERİSPOR
Trendyol Süper Lig,05.05.2007 17:00,GAZİANTEPSPOR,0,2,ANKARASPOR A.Ş.
Trendyol Süper Lig,05.05.2007 17:00,KAYSERİ ERCİYESSPOR,1,1,ÇAYKUR RİZESPOR
Trendyol Süper Lig,05.05.2007 17:00,MKE ANKARAGÜCÜ,1,0,SAKARYASPOR A.Ş.
Trendyol Süper Lig,05.05.2007 17:00,KONYASPOR,2,1,GENÇLERBİRLİĞİ
Trendyol Süper Lig,05.05.2007 17:00,DENİZLİSPOR,0,0,BURSASPOR
Trendyol Süper Lig,05.05.2007 21:00,BEŞİKTAŞ A.Ş.,0,1,FENERBAHÇE
Trendyol Süper Lig,06.05.2007 19:00,GALATASARAY A.Ş.,1,1,ANTALYASPOR A.Ş.
Trendyol Süper Lig,13.05.2007 19:00,KAYSERİSPOR,1,2,GAZİANTEPSPOR
Trendyol Süper Lig,13.05.2007 19:00,ANTALYASPOR A.Ş.,0,1,MKE ANKARAGÜCÜ
Trendyol Süper Lig,13.05.2007 19:00,BURSASPOR,3,0,BEŞİKTAŞ A.Ş.
Trendyol Süper Lig,13.05.2007 19:00,KONYASPOR,1,0,VESTEL MANİSASPOR
Trendyol Süper Lig,13.05.2007 19:00,SAKARYASPOR A.Ş.,1,2,KAYSERİ ERCİYESSPOR
Trendyol Süper Lig,13.05.2007 19:00,SİVASSPOR,1,1,GALATASARAY A.Ş.
Trendyol Süper Lig,13.05.2007 19:00,FENERBAHÇE,2,2,TRABZONSPOR A.Ş.
Trendyol Süper Lig,13.05.2007 19:00,ANKARASPOR A.Ş.,1,1,DENİZLİSPOR
Trendyol Süper Lig,13.05.2007 19:00,GENÇLERBİRLİĞİ,2,1,ÇAYKUR RİZESPOR
Trendyol Süper Lig,19.05.2007 19:00,BEŞİKTAŞ A.Ş.,2,1,ANKARASPOR A.Ş.
Trendyol Süper Lig,19.05.2007 19:00,GENÇLERBİRLİĞİ,1,0,SAKARYASPOR A.Ş.
Trendyol Süper Lig,19.05.2007 19:00,GALATASARAY A.Ş.,1,2,FENERBAHÇE
Trendyol Süper Lig,20.05.2007 19:00,MKE ANKARAGÜCÜ,1,4,SİVASSPOR
Trendyol Süper Lig,20.05.2007 19:00,ÇAYKUR RİZESPOR,1,0,KONYASPOR
Trendyol Süper Lig,20.05.2007 19:00,GAZİANTEPSPOR,0,0,VESTEL MANİSASPOR
Trendyol Süper Lig,20.05.2007 19:00,DENİZLİSPOR,2,1,KAYSERİSPOR
Trendyol Süper Lig,20.05.2007 19:00,TRABZONSPOR A.Ş.,3,1,BURSASPOR
Trendyol Süper Lig,20.05.2007 19:00,KAYSERİ ERCİYESSPOR,0,0,ANTALYASPOR A.Ş.
Trendyol Süper Lig,25.05.2007 20:00,BURSASPOR,2,0,GALATASARAY A.Ş.
Trendyol Süper Lig,25.05.2007 20:00,ANKARASPOR A.Ş.,2,1,TRABZONSPOR A.Ş.
Trendyol Süper Lig,25.05.2007 20:00,KAYSERİSPOR,3,0,BEŞİKTAŞ A.Ş.
Trendyol Süper Lig,26.05.2007 16:30,KONYASPOR,0,2,GAZİANTEPSPOR
Trendyol Süper Lig,26.05.2007 16:30,VESTEL MANİSASPOR,0,0,DENİZLİSPOR
Trendyol Süper Lig,26.05.2007 16:30,ANTALYASPOR A.Ş.,1,3,GENÇLERBİRLİĞİ
Trendyol Süper Lig,26.05.2007 16:30,SİVASSPOR,2,1,KAYSERİ ERCİYESSPOR
Trendyol Süper Lig,26.05.2007 16:30,SAKARYASPOR A.Ş.,1,1,ÇAYKUR RİZESPOR
Trendyol Süper Lig,26.05.2007 20:30,FENERBAHÇE,3,1,MKE ANKARAGÜCÜ
Trendyol Süper Lig,23.08.2008 19:00,GALATASARAY A.Ş.,4,1,DENİZLİSPOR
Trendyol Süper Lig,23.08.2008 21:00,SİVASSPOR,0,0,KAYSERİSPOR
Trendyol Süper Lig,23.08.2008 21:00,HACETTEPE SPOR,1,2,BURSASPOR
Trendyol Süper Lig,23.08.2008 21:00,BÜYÜKŞEHİR BLD.SPOR,0,0,ESKİŞEHİRSPOR
Trendyol Süper Lig,23.08.2008 21:45,GAZİANTEPSPOR,1,0,FENERBAHÇE
Trendyol Süper Lig,24.08.2008 19:00,TRABZONSPOR A.Ş.,2,0,ANKARASPOR A.Ş.
Trendyol Süper Lig,24.08.2008 21:00,GENÇLERBİRLİĞİ,1,1,KOCAELİSPOR
Trendyol Süper Lig,24.08.2008 21:00,KONYASPOR,3,2,MKE ANKARAGÜCÜ
Trendyol Süper Lig,24.08.2008 21:45,ANTALYASPOR A.Ş.,2,3,BEŞİKTAŞ A.Ş.
Trendyol Süper Lig,29.08.2008 21:00,MKE ANKARAGÜCÜ,1,2,TRABZONSPOR A.Ş.
Trendyol Süper Lig,30.08.2008 21:00,ANKARASPOR A.Ş.,0,2,GAZİANTEPSPOR
Trendyol Süper Lig,30.08.2008 21:00,KOCAELİSPOR,0,2,SİVASSPOR
Trendyol Süper Lig,30.08.2008 21:00,FENERBAHÇE,2,0,BÜYÜKŞEHİR BLD.SPOR
Trendyol Süper Lig,31.08.2008 21:00,BURSASPOR,2,0,GENÇLERBİRLİĞİ
Trendyol Süper Lig,31.08.2008 21:00,ESKİŞEHİRSPOR,0,0,HACETTEPE SPOR
Trendyol Süper Lig,31.08.2008 21:00,KAYSERİSPOR,0,0,GALATASARAY A.Ş.
Trendyol Süper Lig,31.08.2008 21:00,DENİZLİSPOR,3,2,ANTALYASPOR A.Ş.
Trendyol Süper Lig,01.09.2008 21:00,BEŞİKTAŞ A.Ş.,2,0,KONYASPOR
Trendyol Süper Lig,13.09.2008 19:00,HACETTEPE SPOR,2,1,FENERBAHÇE
Trendyol Süper Lig,13.09.2008 20:00,KONYASPOR,1,1,DENİZLİSPOR
Trendyol Süper Lig,13.09.2008 20:00,KAYSERİSPOR,1,0,KOCAELİSPOR
Trendyol Süper Lig,13.09.2008 21:45,GALATASARAY A.Ş.,1,1,ANTALYASPOR A.Ş.
Trendyol Süper Lig,14.09.2008 19:15,SİVASSPOR,3,1,BURSASPOR
Trendyol Süper Lig,14.09.2008 20:00,GENÇLERBİRLİĞİ,3,1,ESKİŞEHİRSPOR
Trendyol Süper Lig,14.09.2008 20:00,GAZİANTEPSPOR,2,2,MKE ANKARAGÜCÜ
Trendyol Süper Lig,14.09.2008 20:00,BÜYÜKŞEHİR BLD.SPOR,1,2,ANKARASPOR A.Ş.
Trendyol Süper Lig,14.09.2008 21:45,TRABZONSPOR A.Ş.,0,0,BEŞİKTAŞ A.Ş.
Trendyol Süper Lig,19.09.2008 21:00,DENİZLİSPOR,0,1,TRABZONSPOR A.Ş.
Trendyol Süper Lig,20.09.2008 20:00,ESKİŞEHİRSPOR,2,2,SİVASSPOR
